account_id,bank_id,account_type,account_age_days,account_status,previous_alert_count,state_code,source_type,source_system
ACC_000195,BANK03,Savings,383,Active,1,MP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000196,BANK06,Current,2232,Active,0,UK,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000197,BANK01,Savings,1616,Active,1,HR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000198,BANK11,Savings,1282,Active,0,NL,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000199,BANK06,Current,1479,Active,2,GA,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000200,BANK02,Savings,532,Active,0,UK,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000201,BANK05,Savings,2121,Dormant,0,MH,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000202,BANK07,Savings,16,Active,3,PB,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000203,BANK05,Savings,2284,Active,1,NL,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000204,BANK11,Savings,685,Active,0,TR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000205,BANK03,Savings,1083,Active,1,WB,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000206,BANK10,Savings,1002,Active,1,WB,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000207,BANK06,Savings,2327,Active,2,TS,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000208,BANK11,Savings,183,Active,1,MZ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000209,BANK12,Savings,2377,Active,0,HP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000210,BANK02,Savings,203,Active,1,HR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000211,BANK08,Savings,847,Frozen,0,TS,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000212,BANK11,Current,1449,Active,0,WB,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000213,BANK08,Savings,1439,Active,0,MN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000214,BANK08,Current,1690,Active,1,MN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000215,BANK01,Savings,1665,Active,1,TN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000216,BANK05,Savings,253,Active,0,WB,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000217,BANK11,Savings,2341,Active,0,JH,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000218,BANK01,Savings,1815,Active,0,AP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000219,BANK01,Savings,1151,Active,0,JH,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000220,BANK04,Savings,1942,Dormant,0,KA,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000221,BANK03,Savings,904,Active,0,RJ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000222,BANK02,Savings,2380,Active,0,AR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000223,BANK06,Savings,1513,Active,0,DN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000224,BANK10,Current,1543,Active,0,LD,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000225,BANK02,Savings,1494,Active,0,AS,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000226,BANK12,Current,1689,Active,0,MH,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000227,BANK10,Savings,1821,Active,0,UK,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000228,BANK06,Savings,1187,Dormant,1,MP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000229,BANK03,Savings,690,Dormant,1,ML,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000230,BANK05,Current,289,Dormant,0,PY,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000231,BANK03,Current,1115,Active,0,RJ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000232,BANK05,Current,765,Dormant,3,LD,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000233,BANK09,Savings,94,Active,1,UP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000234,BANK06,Savings,331,Active,0,GA,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000235,BANK10,Current,1468,Active,0,LD,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000236,BANK08,Savings,378,Active,0,RJ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000237,BANK08,Savings,2115,Active,0,UK,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000238,BANK04,Savings,1133,Active,1,HP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000239,BANK06,Savings,981,Active,0,MH,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000240,BANK12,Savings,927,Active,0,WB,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000241,BANK06,Savings,1763,Active,0,MH,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000242,BANK11,Current,2190,Active,1,RJ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000243,BANK12,Current,561,Active,2,UK,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000244,BANK03,Current,2080,Active,1,WB,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000245,BANK04,Savings,1382,Active,0,AS,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000246,BANK12,Savings,154,Active,1,RJ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000247,BANK12,Savings,1374,Active,0,JH,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000248,BANK12,Savings,1054,Active,0,KA,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000249,BANK11,Current,522,Active,0,WB,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000250,BANK09,Current,1511,Active,1,MN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000251,BANK08,Current,2033,Active,0,MH,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000252,BANK10,Savings,2381,Frozen,1,TR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000253,BANK02,Savings,1518,Active,1,HP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000254,BANK08,Savings,1047,Active,1,BR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000255,BANK12,Savings,1062,Active,1,ML,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000256,BANK10,Current,511,Active,1,BR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000257,BANK08,Savings,1389,Active,1,MN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000258,BANK08,Savings,400,Active,0,GA,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000259,BANK05,Current,2190,Active,0,ML,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000260,BANK02,Savings,2297,Dormant,1,TR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000261,BANK09,Savings,1297,Active,0,PB,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000262,BANK04,Savings,229,Dormant,0,GJ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000263,BANK03,Current,197,Active,0,JK,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000264,BANK10,Savings,87,Active,0,KA,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000265,BANK09,Savings,1630,Active,1,AN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000266,BANK07,Savings,416,Active,0,UP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000267,BANK04,Savings,427,Active,0,MZ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000268,BANK04,Savings,2198,Active,1,PB,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000269,BANK05,Savings,824,Active,1,DL,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000270,BANK07,Savings,2135,Active,1,MN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000271,BANK03,Savings,261,Active,0,CG,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000272,BANK03,Current,2146,Active,2,KL,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000273,BANK03,Savings,1485,Active,0,JH,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000274,BANK02,Savings,817,Active,1,OD,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000275,BANK12,Savings,1338,Active,1,MN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000276,BANK07,Savings,24,Active,1,TN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000277,BANK02,Current,599,Active,0,RJ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000278,BANK02,Savings,1417,Active,0,UK,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000279,BANK07,Savings,2160,Active,0,BR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000280,BANK08,Savings,278,Active,0,AP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000281,BANK02,Savings,2156,Active,0,AP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000282,BANK12,Savings,538,Active,1,CH,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000283,BANK06,Savings,678,Active,0,OD,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000284,BANK04,Savings,1547,Active,1,GA,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000285,BANK07,Savings,469,Active,0,UP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000286,BANK03,Savings,418,Active,1,DL,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000287,BANK04,Current,1055,Dormant,0,PY,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000288,BANK03,Savings,384,Active,2,MN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000289,BANK01,Savings,315,Dormant,1,WB,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000290,BANK04,Savings,2322,Active,1,LA,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000291,BANK11,Savings,921,Active,0,TS,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000292,BANK04,Savings,314,Dormant,0,MN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000293,BANK11,Savings,120,Active,1,AR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000294,BANK05,Savings,1749,Active,0,TR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000295,BANK07,Savings,1938,Active,2,GJ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000296,BANK09,Savings,1639,Active,0,GJ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000297,BANK12,Current,1550,Active,3,OD,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000298,BANK10,Current,1327,Active,2,TR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000299,BANK09,Savings,1608,Active,0,KL,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000300,BANK04,Savings,1377,Active,1,TR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000301,BANK02,Current,329,Dormant,0,AS,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000302,BANK09,Current,1374,Active,1,AR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000303,BANK06,Savings,1408,Active,1,JH,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000304,BANK01,Current,1467,Active,1,DN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000305,BANK02,Savings,1629,Active,0,NL,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000306,BANK09,Savings,1022,Active,0,KA,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000307,BANK06,Savings,804,Active,0,HR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000308,BANK02,Savings,509,Active,1,SK,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000309,BANK07,Savings,760,Active,0,HP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000310,BANK09,Savings,91,Active,0,PY,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000311,BANK01,Savings,1128,Active,0,GJ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000312,BANK01,Current,226,Active,0,WB,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000313,BANK01,Current,2351,Active,0,CG,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000314,BANK10,Savings,2193,Active,0,AS,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000315,BANK06,Savings,869,Active,0,LD,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000316,BANK03,Savings,1445,Active,0,AP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000317,BANK06,Savings,2129,Active,0,NL,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000318,BANK11,Savings,438,Active,0,AP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000319,BANK10,Savings,599,Active,0,UP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000320,BANK09,Current,1814,Active,0,ML,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000321,BANK10,Savings,1578,Dormant,0,GJ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000322,BANK04,Savings,2064,Active,0,TR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000323,BANK06,Savings,735,Active,0,RJ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000324,BANK07,Current,55,Dormant,0,CG,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000325,BANK03,Current,453,Active,0,GJ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000326,BANK03,Current,437,Active,0,TR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000327,BANK07,Current,1227,Active,0,GJ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000328,BANK02,Savings,976,Active,0,MP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000329,BANK05,Savings,2398,Active,1,BR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000330,BANK02,Savings,1500,Active,1,AN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000331,BANK02,Savings,1697,Active,1,JK,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000332,BANK05,Savings,176,Dormant,0,CH,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000333,BANK04,Current,1502,Active,1,CH,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000334,BANK11,Savings,621,Active,0,OD,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000335,BANK09,Savings,2047,Active,0,WB,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000336,BANK02,Current,567,Active,1,RJ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000337,BANK01,Savings,1828,Active,1,NL,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000338,BANK08,Savings,2102,Active,0,AR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000339,BANK05,Savings,2207,Active,0,AN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000340,BANK09,Savings,345,Active,2,SK,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000341,BANK06,Savings,722,Active,0,HR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000342,BANK01,Savings,1093,Active,0,JH,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000343,BANK02,Current,2189,Active,0,MN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000344,BANK08,Savings,233,Active,0,GA,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000345,BANK11,Savings,1531,Active,0,MN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000346,BANK04,Savings,1653,Active,2,MN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000347,BANK04,Savings,1258,Active,0,HR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000348,BANK09,Current,882,Active,0,PY,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000349,BANK11,Savings,1140,Dormant,0,AR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000350,BANK02,Savings,1059,Active,1,NL,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000351,BANK04,Savings,1212,Active,0,UP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000352,BANK09,Savings,646,Active,0,DN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000353,BANK07,Savings,1643,Frozen,2,TS,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000354,BANK06,Savings,366,Active,2,WB,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000355,BANK07,Savings,1276,Active,1,AR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000356,BANK01,Savings,82,Active,0,TS,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000357,BANK06,Savings,768,Active,0,JK,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000358,BANK02,Current,952,Active,0,MH,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000359,BANK05,Savings,1196,Dormant,1,TR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000360,BANK10,Savings,1970,Active,0,MZ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000361,BANK10,Savings,525,Active,0,HP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000362,BANK12,Savings,879,Frozen,0,TS,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000363,BANK06,Savings,2130,Active,1,GA,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000364,BANK04,Savings,1242,Active,2,CH,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000365,BANK06,Current,497,Active,0,GJ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000366,BANK06,Current,472,Active,0,UK,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000367,BANK03,Current,1483,Active,0,AR,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000368,BANK07,Savings,1494,Active,1,KL,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000369,BANK05,Savings,274,Active,2,RJ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000370,BANK03,Savings,2214,Active,2,MP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000371,BANK10,Current,2134,Active,3,SK,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000372,BANK01,Savings,2146,Active,0,LD,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000373,BANK09,Savings,1136,Active,3,MH,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000374,BANK09,Current,1946,Frozen,0,LD,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000375,BANK08,Savings,1477,Dormant,2,SK,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000376,BANK11,Current,1504,Active,0,SK,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000377,BANK11,Savings,977,Active,0,KA,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000378,BANK03,Savings,2348,Active,0,PY,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000379,BANK06,Savings,1812,Active,0,MP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000380,BANK01,Savings,2240,Active,0,TN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000381,BANK02,Savings,1589,Active,2,KL,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000382,BANK07,Savings,1443,Active,0,WB,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000383,BANK10,Current,256,Active,0,ML,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000384,BANK04,Savings,1637,Active,1,MH,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000385,BANK01,Savings,482,Active,0,UP,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000386,BANK08,Savings,212,Active,0,RJ,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000387,BANK06,Savings,2325,Active,0,LD,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
ACC_000388,BANK04,Savings,263,Active,1,DN,SYNTHETIC_PROTOTYPE,AUTHORIZED_BANK_FI_FEED_SIMULATION
