transaction_id,timestamp,source_account,destination_account,amount,channel,transaction_direction,case_id,source_type
TXN_0000189,2025-01-01 15:57:27,ACC_003061,ACC_011193,1175,NEFT,DEBIT,CASE_000020,SYNTHETIC_PROTOTYPE
TXN_0000190,2025-01-01 16:24:27,ACC_011193,ACC_003061,2084,WALLET,DEBIT,CASE_000020,SYNTHETIC_PROTOTYPE
TXN_0000191,2025-01-01 17:23:27,ACC_003061,ACC_008570,707,IMPS,DEBIT,CASE_000020,SYNTHETIC_PROTOTYPE
TXN_0000192,2025-01-01 18:15:27,ACC_008570,ACC_003061,500,CARD,DEBIT,CASE_000020,SYNTHETIC_PROTOTYPE
TXN_0000193,2025-01-01 11:34:06,VICTIM_CASE_000021,ACC_001119,62149,IMPS,CREDIT,CASE_000021,SYNTHETIC_PROTOTYPE
TXN_0000194,2025-01-01 12:02:06,ACC_001119,ACC_005267,19861,UPI,DEBIT,CASE_000021,SYNTHETIC_PROTOTYPE
TXN_0000195,2025-01-01 12:17:06,ACC_005267,ACC_017769,9767,UPI,DEBIT,CASE_000021,SYNTHETIC_PROTOTYPE
TXN_0000196,2025-01-01 13:34:06,ACC_017769,ACC_005267,2384,NEFT,DEBIT,CASE_000021,SYNTHETIC_PROTOTYPE
TXN_0000197,2025-01-01 13:46:06,ACC_005267,ACC_007090,7602,UPI,DEBIT,CASE_000021,SYNTHETIC_PROTOTYPE
TXN_0000198,2025-01-01 14:06:06,ACC_007090,ACC_017769,8135,IMPS,DEBIT,CASE_000021,SYNTHETIC_PROTOTYPE
TXN_0000199,2025-01-01 14:12:06,ACC_017769,ACC_010394,5075,IMPS,DEBIT,CASE_000021,SYNTHETIC_PROTOTYPE
TXN_0000200,2025-01-01 14:20:06,ACC_010394,ACC_005267,3061,UPI,DEBIT,CASE_000021,SYNTHETIC_PROTOTYPE
TXN_0000201,2025-01-01 15:09:06,ACC_005267,ACC_007309,500,IMPS,DEBIT,CASE_000021,SYNTHETIC_PROTOTYPE
TXN_0000202,2025-01-01 15:18:06,ACC_007309,ACC_017769,2045,CARD,DEBIT,CASE_000021,SYNTHETIC_PROTOTYPE
TXN_0000203,2025-01-01 16:36:06,ACC_017769,ACC_011333,1567,RTGS,DEBIT,CASE_000021,SYNTHETIC_PROTOTYPE
TXN_0000204,2025-01-01 12:27:45,VICTIM_CASE_000022,ACC_010455,26492,UPI,CREDIT,CASE_000022,SYNTHETIC_PROTOTYPE
TXN_0000205,2025-01-01 13:21:45,ACC_010455,ACC_016948,3866,RTGS,DEBIT,CASE_000022,SYNTHETIC_PROTOTYPE
TXN_0000206,2025-01-01 13:43:45,ACC_016948,ACC_008216,1341,WALLET,DEBIT,CASE_000022,SYNTHETIC_PROTOTYPE
TXN_0000207,2025-01-01 14:45:45,ACC_008216,ACC_006903,3217,NEFT,DEBIT,CASE_000022,SYNTHETIC_PROTOTYPE
TXN_0000208,2025-01-01 15:40:45,ACC_006903,ACC_016948,5257,WALLET,DEBIT,CASE_000022,SYNTHETIC_PROTOTYPE
TXN_0000209,2025-01-01 16:51:45,ACC_016948,ACC_008216,2394,RTGS,DEBIT,CASE_000022,SYNTHETIC_PROTOTYPE
TXN_0000210,2025-01-01 12:54:42,VICTIM_CASE_000023,ACC_018841,110022,UPI,CREDIT,CASE_000023,SYNTHETIC_PROTOTYPE
TXN_0000211,2025-01-01 13:04:42,ACC_018841,ACC_004829,40506,IMPS,DEBIT,CASE_000023,SYNTHETIC_PROTOTYPE
TXN_0000212,2025-01-01 14:02:42,ACC_004829,ACC_004939,12455,CARD,DEBIT,CASE_000023,SYNTHETIC_PROTOTYPE
TXN_0000213,2025-01-01 15:09:42,ACC_004939,ACC_007742,16978,UPI,DEBIT,CASE_000023,SYNTHETIC_PROTOTYPE
TXN_0000214,2025-01-01 15:16:42,ACC_007742,ACC_004829,1739,NEFT,DEBIT,CASE_000023,SYNTHETIC_PROTOTYPE
TXN_0000215,2025-01-01 15:34:42,ACC_004829,ACC_008959,5926,WALLET,DEBIT,CASE_000023,SYNTHETIC_PROTOTYPE
TXN_0000216,2025-01-01 16:27:42,ACC_008959,ACC_004829,12626,CARD,DEBIT,CASE_000023,SYNTHETIC_PROTOTYPE
TXN_0000217,2025-01-01 17:40:42,ACC_004829,ACC_004939,2173,IMPS,DEBIT,CASE_000023,SYNTHETIC_PROTOTYPE
TXN_0000218,2025-01-01 17:42:42,ACC_004939,ACC_004829,7330,WALLET,DEBIT,CASE_000023,SYNTHETIC_PROTOTYPE
TXN_0000219,2025-01-01 19:02:42,ACC_004829,ACC_004939,3653,UPI,DEBIT,CASE_000023,SYNTHETIC_PROTOTYPE
TXN_0000220,2025-01-01 19:11:42,ACC_004939,ACC_008923,1336,RTGS,DEBIT,CASE_000023,SYNTHETIC_PROTOTYPE
TXN_0000221,2025-01-01 20:13:42,ACC_008923,ACC_004829,999,CARD,DEBIT,CASE_000023,SYNTHETIC_PROTOTYPE
TXN_0000222,2025-01-01 20:40:42,ACC_004829,ACC_002109,1827,UPI,DEBIT,CASE_000023,SYNTHETIC_PROTOTYPE
TXN_0000223,2025-01-01 13:15:47,VICTIM_CASE_000024,ACC_016426,48832,CARD,CREDIT,CASE_000024,SYNTHETIC_PROTOTYPE
TXN_0000224,2025-01-01 14:28:47,ACC_016426,ACC_003691,11911,NEFT,DEBIT,CASE_000024,SYNTHETIC_PROTOTYPE
TXN_0000225,2025-01-01 15:45:47,ACC_003691,ACC_011657,5369,RTGS,DEBIT,CASE_000024,SYNTHETIC_PROTOTYPE
TXN_0000226,2025-01-01 16:13:47,ACC_011657,ACC_018894,6259,NEFT,DEBIT,CASE_000024,SYNTHETIC_PROTOTYPE
TXN_0000227,2025-01-01 17:13:47,ACC_018894,ACC_003691,10457,RTGS,DEBIT,CASE_000024,SYNTHETIC_PROTOTYPE
TXN_0000228,2025-01-01 18:19:47,ACC_003691,ACC_011657,2791,WALLET,DEBIT,CASE_000024,SYNTHETIC_PROTOTYPE
TXN_0000229,2025-01-01 19:25:47,ACC_011657,ACC_003691,5306,WALLET,DEBIT,CASE_000024,SYNTHETIC_PROTOTYPE
TXN_0000230,2025-01-01 20:07:47,ACC_003691,ACC_011657,2198,UPI,DEBIT,CASE_000024,SYNTHETIC_PROTOTYPE
TXN_0000231,2025-01-01 20:13:47,ACC_011657,ACC_003691,1540,RTGS,DEBIT,CASE_000024,SYNTHETIC_PROTOTYPE
TXN_0000232,2025-01-01 20:33:47,ACC_003691,ACC_001860,664,RTGS,DEBIT,CASE_000024,SYNTHETIC_PROTOTYPE
TXN_0000233,2025-01-01 20:49:47,ACC_001860,ACC_003691,772,CARD,DEBIT,CASE_000024,SYNTHETIC_PROTOTYPE
TXN_0000234,2025-01-01 22:06:47,ACC_003691,ACC_011657,500,CARD,DEBIT,CASE_000024,SYNTHETIC_PROTOTYPE
TXN_0000235,2025-01-01 23:38:47,ACC_011657,ACC_003691,500,CARD,DEBIT,CASE_000024,SYNTHETIC_PROTOTYPE
TXN_0000236,2025-01-01 13:29:51,VICTIM_CASE_000025,ACC_009421,71533,IMPS,CREDIT,CASE_000025,SYNTHETIC_PROTOTYPE
TXN_0000237,2025-01-01 14:41:51,ACC_009421,ACC_003065,23479,CARD,DEBIT,CASE_000025,SYNTHETIC_PROTOTYPE
TXN_0000238,2025-01-01 15:52:51,ACC_003065,ACC_012050,12444,RTGS,DEBIT,CASE_000025,SYNTHETIC_PROTOTYPE
TXN_0000239,2025-01-01 17:21:51,ACC_012050,ACC_003065,7852,RTGS,DEBIT,CASE_000025,SYNTHETIC_PROTOTYPE
TXN_0000240,2025-01-01 18:47:51,ACC_003065,ACC_012789,9473,WALLET,DEBIT,CASE_000025,SYNTHETIC_PROTOTYPE
TXN_0000241,2025-01-01 19:04:51,ACC_012789,ACC_003065,4842,NEFT,DEBIT,CASE_000025,SYNTHETIC_PROTOTYPE
TXN_0000242,2025-01-01 19:49:51,ACC_003065,ACC_004230,4645,RTGS,DEBIT,CASE_000025,SYNTHETIC_PROTOTYPE
TXN_0000243,2025-01-01 20:28:51,ACC_004230,ACC_003065,1640,RTGS,DEBIT,CASE_000025,SYNTHETIC_PROTOTYPE
TXN_0000244,2025-01-01 21:22:51,ACC_003065,ACC_019536,1583,IMPS,DEBIT,CASE_000025,SYNTHETIC_PROTOTYPE
TXN_0000245,2025-01-01 21:56:51,ACC_019536,ACC_003065,572,NEFT,DEBIT,CASE_000025,SYNTHETIC_PROTOTYPE
TXN_0000246,2025-01-01 22:38:51,ACC_003065,ACC_001132,1753,CARD,DEBIT,CASE_000025,SYNTHETIC_PROTOTYPE
TXN_0000247,2025-01-01 14:51:12,VICTIM_CASE_000026,ACC_001635,33305,UPI,CREDIT,CASE_000026,SYNTHETIC_PROTOTYPE
TXN_0000248,2025-01-01 14:57:12,ACC_001635,ACC_007596,8063,RTGS,DEBIT,CASE_000026,SYNTHETIC_PROTOTYPE
TXN_0000249,2025-01-01 16:20:12,ACC_007596,ACC_005364,8559,WALLET,DEBIT,CASE_000026,SYNTHETIC_PROTOTYPE
TXN_0000250,2025-01-01 16:38:12,ACC_005364,ACC_007596,2131,IMPS,DEBIT,CASE_000026,SYNTHETIC_PROTOTYPE
TXN_0000251,2025-01-01 16:56:12,ACC_007596,ACC_004610,3833,NEFT,DEBIT,CASE_000026,SYNTHETIC_PROTOTYPE
TXN_0000252,2025-01-01 18:13:12,ACC_004610,ACC_007596,3065,IMPS,DEBIT,CASE_000026,SYNTHETIC_PROTOTYPE
TXN_0000253,2025-01-01 18:18:12,ACC_007596,ACC_004986,2778,NEFT,DEBIT,CASE_000026,SYNTHETIC_PROTOTYPE
TXN_0000254,2025-01-01 19:39:12,ACC_004986,ACC_007596,1841,RTGS,DEBIT,CASE_000026,SYNTHETIC_PROTOTYPE
TXN_0000255,2025-01-01 15:46:11,VICTIM_CASE_000027,ACC_001234,217600,IMPS,CREDIT,CASE_000027,SYNTHETIC_PROTOTYPE
TXN_0000256,2025-01-01 17:11:11,ACC_001234,ACC_001807,52532,NEFT,DEBIT,CASE_000027,SYNTHETIC_PROTOTYPE
TXN_0000257,2025-01-01 17:23:11,ACC_001807,ACC_001001,64598,NEFT,DEBIT,CASE_000027,SYNTHETIC_PROTOTYPE
TXN_0000258,2025-01-01 18:00:11,ACC_001001,ACC_015030,39268,RTGS,DEBIT,CASE_000027,SYNTHETIC_PROTOTYPE
TXN_0000259,2025-01-01 19:23:11,ACC_015030,ACC_001807,9974,NEFT,DEBIT,CASE_000027,SYNTHETIC_PROTOTYPE
TXN_0000260,2025-01-01 19:41:11,ACC_001807,ACC_001001,14799,WALLET,DEBIT,CASE_000027,SYNTHETIC_PROTOTYPE
TXN_0000261,2025-01-01 18:49:35,VICTIM_CASE_000028,ACC_004612,34900,UPI,CREDIT,CASE_000028,SYNTHETIC_PROTOTYPE
TXN_0000262,2025-01-01 20:17:35,ACC_004612,ACC_006112,3106,CARD,DEBIT,CASE_000028,SYNTHETIC_PROTOTYPE
TXN_0000263,2025-01-01 21:02:35,ACC_006112,ACC_005821,13263,NEFT,DEBIT,CASE_000028,SYNTHETIC_PROTOTYPE
TXN_0000264,2025-01-01 21:51:35,ACC_005821,ACC_006112,3610,UPI,DEBIT,CASE_000028,SYNTHETIC_PROTOTYPE
TXN_0000265,2025-01-01 23:14:35,ACC_006112,ACC_005623,3077,IMPS,DEBIT,CASE_000028,SYNTHETIC_PROTOTYPE
TXN_0000266,2025-01-01 23:38:35,ACC_005623,ACC_005821,2188,WALLET,DEBIT,CASE_000028,SYNTHETIC_PROTOTYPE
TXN_0000267,2025-01-02 01:01:35,ACC_005821,ACC_018534,1714,CARD,DEBIT,CASE_000028,SYNTHETIC_PROTOTYPE
TXN_0000268,2025-01-02 01:03:35,ACC_018534,ACC_006112,500,RTGS,DEBIT,CASE_000028,SYNTHETIC_PROTOTYPE
TXN_0000269,2025-01-02 01:06:35,ACC_006112,ACC_005821,1756,RTGS,DEBIT,CASE_000028,SYNTHETIC_PROTOTYPE
TXN_0000270,2025-01-02 01:18:35,ACC_005821,ACC_006112,1003,UPI,DEBIT,CASE_000028,SYNTHETIC_PROTOTYPE
TXN_0000271,2025-01-02 02:50:35,ACC_006112,ACC_005821,1669,NEFT,DEBIT,CASE_000028,SYNTHETIC_PROTOTYPE
TXN_0000272,2025-01-02 03:10:35,ACC_005821,ACC_014889,659,UPI,DEBIT,CASE_000028,SYNTHETIC_PROTOTYPE
TXN_0000273,2025-01-02 04:40:35,ACC_014889,ACC_006112,964,IMPS,DEBIT,CASE_000028,SYNTHETIC_PROTOTYPE
TXN_0000274,2025-01-01 19:52:31,VICTIM_CASE_000029,ACC_002974,32853,UPI,CREDIT,CASE_000029,SYNTHETIC_PROTOTYPE
TXN_0000275,2025-01-01 20:48:31,ACC_002974,ACC_016686,9216,UPI,DEBIT,CASE_000029,SYNTHETIC_PROTOTYPE
TXN_0000276,2025-01-01 22:06:31,ACC_016686,ACC_017192,5648,WALLET,DEBIT,CASE_000029,SYNTHETIC_PROTOTYPE
TXN_0000277,2025-01-01 23:16:31,ACC_017192,ACC_016686,4181,UPI,DEBIT,CASE_000029,SYNTHETIC_PROTOTYPE
TXN_0000278,2025-01-02 00:19:31,ACC_016686,ACC_001097,2650,RTGS,DEBIT,CASE_000029,SYNTHETIC_PROTOTYPE
TXN_0000279,2025-01-02 00:25:31,ACC_001097,ACC_016686,3884,IMPS,DEBIT,CASE_000029,SYNTHETIC_PROTOTYPE
TXN_0000280,2025-01-02 00:27:31,ACC_016686,ACC_013969,2515,CARD,DEBIT,CASE_000029,SYNTHETIC_PROTOTYPE
TXN_0000281,2025-01-02 00:38:31,ACC_013969,ACC_016686,669,CARD,DEBIT,CASE_000029,SYNTHETIC_PROTOTYPE
TXN_0000282,2025-01-02 01:45:31,ACC_016686,ACC_017237,674,NEFT,DEBIT,CASE_000029,SYNTHETIC_PROTOTYPE
TXN_0000283,2025-01-02 02:58:31,ACC_017237,ACC_016686,500,CARD,DEBIT,CASE_000029,SYNTHETIC_PROTOTYPE
TXN_0000284,2025-01-02 03:13:31,ACC_016686,ACC_018882,500,RTGS,DEBIT,CASE_000029,SYNTHETIC_PROTOTYPE
TXN_0000285,2025-01-02 04:29:31,ACC_018882,ACC_016686,500,WALLET,DEBIT,CASE_000029,SYNTHETIC_PROTOTYPE
TXN_0000286,2025-01-02 04:40:31,ACC_016686,ACC_005970,500,WALLET,DEBIT,CASE_000029,SYNTHETIC_PROTOTYPE
TXN_0000287,2025-01-01 20:07:36,VICTIM_CASE_000030,ACC_014906,9744,IMPS,CREDIT,CASE_000030,SYNTHETIC_PROTOTYPE
TXN_0000288,2025-01-01 20:40:36,ACC_014906,ACC_000703,1394,RTGS,DEBIT,CASE_000030,SYNTHETIC_PROTOTYPE
TXN_0000289,2025-01-01 21:57:36,ACC_000703,ACC_008387,845,IMPS,DEBIT,CASE_000030,SYNTHETIC_PROTOTYPE
TXN_0000290,2025-01-01 22:42:36,ACC_008387,ACC_000703,621,NEFT,DEBIT,CASE_000030,SYNTHETIC_PROTOTYPE
TXN_0000291,2025-01-01 22:58:36,ACC_000703,ACC_017861,500,RTGS,DEBIT,CASE_000030,SYNTHETIC_PROTOTYPE
TXN_0000292,2025-01-01 23:57:36,ACC_017861,ACC_000703,1048,WALLET,DEBIT,CASE_000030,SYNTHETIC_PROTOTYPE
TXN_0000293,2025-01-02 00:20:36,ACC_000703,ACC_014915,1278,NEFT,DEBIT,CASE_000030,SYNTHETIC_PROTOTYPE
TXN_0000294,2025-01-02 01:21:36,ACC_014915,ACC_000703,1201,CARD,DEBIT,CASE_000030,SYNTHETIC_PROTOTYPE
TXN_0000295,2025-01-02 02:02:36,ACC_000703,ACC_015805,740,RTGS,DEBIT,CASE_000030,SYNTHETIC_PROTOTYPE
TXN_0000296,2025-01-02 03:21:36,ACC_015805,ACC_000703,500,UPI,DEBIT,CASE_000030,SYNTHETIC_PROTOTYPE
TXN_0000297,2025-01-01 20:14:02,VICTIM_CASE_000031,ACC_007229,47022,CARD,CREDIT,CASE_000031,SYNTHETIC_PROTOTYPE
TXN_0000298,2025-01-01 20:31:02,ACC_007229,ACC_016125,15448,RTGS,DEBIT,CASE_000031,SYNTHETIC_PROTOTYPE
TXN_0000299,2025-01-01 21:15:02,ACC_016125,ACC_015393,5543,IMPS,DEBIT,CASE_000031,SYNTHETIC_PROTOTYPE
TXN_0000300,2025-01-01 22:40:02,ACC_015393,ACC_016125,5525,UPI,DEBIT,CASE_000031,SYNTHETIC_PROTOTYPE
TXN_0000301,2025-01-01 23:39:02,ACC_016125,ACC_019285,6953,IMPS,DEBIT,CASE_000031,SYNTHETIC_PROTOTYPE
TXN_0000302,2025-01-02 01:06:02,ACC_019285,ACC_015393,5211,IMPS,DEBIT,CASE_000031,SYNTHETIC_PROTOTYPE
TXN_0000303,2025-01-02 01:54:02,ACC_015393,ACC_016125,2964,RTGS,DEBIT,CASE_000031,SYNTHETIC_PROTOTYPE
TXN_0000304,2025-01-02 02:26:02,ACC_016125,ACC_011689,500,NEFT,DEBIT,CASE_000031,SYNTHETIC_PROTOTYPE
TXN_0000305,2025-01-02 02:41:02,ACC_011689,ACC_015393,1785,NEFT,DEBIT,CASE_000031,SYNTHETIC_PROTOTYPE
TXN_0000306,2025-01-02 03:08:02,ACC_015393,ACC_016397,500,RTGS,DEBIT,CASE_000031,SYNTHETIC_PROTOTYPE
TXN_0000307,2025-01-02 04:34:02,ACC_016397,ACC_015393,890,NEFT,DEBIT,CASE_000031,SYNTHETIC_PROTOTYPE
TXN_0000308,2025-01-01 20:22:29,VICTIM_CASE_000032,ACC_002922,23055,CARD,CREDIT,CASE_000032,SYNTHETIC_PROTOTYPE
TXN_0000309,2025-01-01 21:52:29,ACC_002922,ACC_019753,8540,CARD,DEBIT,CASE_000032,SYNTHETIC_PROTOTYPE
TXN_0000310,2025-01-01 22:40:29,ACC_019753,ACC_018261,4721,WALLET,DEBIT,CASE_000032,SYNTHETIC_PROTOTYPE
TXN_0000311,2025-01-01 23:25:29,ACC_018261,ACC_019753,2603,NEFT,DEBIT,CASE_000032,SYNTHETIC_PROTOTYPE
TXN_0000312,2025-01-01 23:58:29,ACC_019753,ACC_002569,2592,WALLET,DEBIT,CASE_000032,SYNTHETIC_PROTOTYPE
TXN_0000313,2025-01-02 01:05:29,ACC_002569,ACC_019753,1010,WALLET,DEBIT,CASE_000032,SYNTHETIC_PROTOTYPE
TXN_0000314,2025-01-02 02:09:29,ACC_019753,ACC_017191,595,IMPS,DEBIT,CASE_000032,SYNTHETIC_PROTOTYPE
TXN_0000315,2025-01-02 03:11:29,ACC_017191,ACC_019753,737,NEFT,DEBIT,CASE_000032,SYNTHETIC_PROTOTYPE
TXN_0000316,2025-01-02 03:25:29,ACC_019753,ACC_006826,500,IMPS,DEBIT,CASE_000032,SYNTHETIC_PROTOTYPE
TXN_0000317,2025-01-02 04:45:29,ACC_006826,ACC_019753,759,WALLET,DEBIT,CASE_000032,SYNTHETIC_PROTOTYPE
TXN_0000318,2025-01-01 21:57:12,VICTIM_CASE_000033,ACC_010879,18566,UPI,CREDIT,CASE_000033,SYNTHETIC_PROTOTYPE
TXN_0000319,2025-01-01 22:44:12,ACC_010879,ACC_009585,5326,UPI,DEBIT,CASE_000033,SYNTHETIC_PROTOTYPE
TXN_0000320,2025-01-01 23:25:12,ACC_009585,ACC_007479,5374,CARD,DEBIT,CASE_000033,SYNTHETIC_PROTOTYPE
TXN_0000321,2025-01-01 23:41:12,ACC_007479,ACC_009585,1449,IMPS,DEBIT,CASE_000033,SYNTHETIC_PROTOTYPE
TXN_0000322,2025-01-02 00:08:12,ACC_009585,ACC_003316,2668,NEFT,DEBIT,CASE_000033,SYNTHETIC_PROTOTYPE
TXN_0000323,2025-01-02 01:11:12,ACC_003316,ACC_009585,557,IMPS,DEBIT,CASE_000033,SYNTHETIC_PROTOTYPE
TXN_0000324,2025-01-02 02:37:12,ACC_009585,ACC_008323,894,UPI,DEBIT,CASE_000033,SYNTHETIC_PROTOTYPE
TXN_0000325,2025-01-02 03:48:12,ACC_008323,ACC_009585,500,RTGS,DEBIT,CASE_000033,SYNTHETIC_PROTOTYPE
TXN_0000326,2025-01-01 22:18:32,VICTIM_CASE_000034,ACC_019794,92161,UPI,CREDIT,CASE_000034,SYNTHETIC_PROTOTYPE
TXN_0000327,2025-01-01 23:44:32,ACC_019794,ACC_008483,27008,IMPS,DEBIT,CASE_000034,SYNTHETIC_PROTOTYPE
TXN_0000328,2025-01-02 00:47:32,ACC_008483,ACC_013066,17302,NEFT,DEBIT,CASE_000034,SYNTHETIC_PROTOTYPE
TXN_0000329,2025-01-02 01:26:32,ACC_013066,ACC_008483,12351,RTGS,DEBIT,CASE_000034,SYNTHETIC_PROTOTYPE
TXN_0000330,2025-01-02 01:37:32,ACC_008483,ACC_016157,7461,IMPS,DEBIT,CASE_000034,SYNTHETIC_PROTOTYPE
TXN_0000331,2025-01-02 02:58:32,ACC_016157,ACC_013066,2646,UPI,DEBIT,CASE_000034,SYNTHETIC_PROTOTYPE
TXN_0000332,2025-01-02 04:22:32,ACC_013066,ACC_008483,8641,RTGS,DEBIT,CASE_000034,SYNTHETIC_PROTOTYPE
TXN_0000333,2025-01-02 05:46:32,ACC_008483,ACC_009650,3961,WALLET,DEBIT,CASE_000034,SYNTHETIC_PROTOTYPE
TXN_0000334,2025-01-02 07:19:32,ACC_009650,ACC_008483,2531,RTGS,DEBIT,CASE_000034,SYNTHETIC_PROTOTYPE
TXN_0000335,2025-01-02 08:16:32,ACC_008483,ACC_014455,4105,RTGS,DEBIT,CASE_000034,SYNTHETIC_PROTOTYPE
TXN_0000336,2025-01-02 09:10:32,ACC_014455,ACC_013066,2057,NEFT,DEBIT,CASE_000034,SYNTHETIC_PROTOTYPE
TXN_0000337,2025-01-01 22:47:59,VICTIM_CASE_000035,ACC_002617,58369,IMPS,CREDIT,CASE_000035,SYNTHETIC_PROTOTYPE
TXN_0000338,2025-01-01 23:48:59,ACC_002617,ACC_010379,4952,WALLET,DEBIT,CASE_000035,SYNTHETIC_PROTOTYPE
TXN_0000339,2025-01-02 00:44:59,ACC_010379,ACC_018127,3477,UPI,DEBIT,CASE_000035,SYNTHETIC_PROTOTYPE
TXN_0000340,2025-01-02 01:44:59,ACC_018127,ACC_010379,4103,IMPS,DEBIT,CASE_000035,SYNTHETIC_PROTOTYPE
TXN_0000341,2025-01-02 01:58:59,ACC_010379,ACC_017720,10094,RTGS,DEBIT,CASE_000035,SYNTHETIC_PROTOTYPE
TXN_0000342,2025-01-02 02:58:59,ACC_017720,ACC_010379,2478,NEFT,DEBIT,CASE_000035,SYNTHETIC_PROTOTYPE
TXN_0000343,2025-01-02 03:55:59,ACC_010379,ACC_010384,6086,CARD,DEBIT,CASE_000035,SYNTHETIC_PROTOTYPE
TXN_0000344,2025-01-02 05:03:59,ACC_010384,ACC_010379,4378,CARD,DEBIT,CASE_000035,SYNTHETIC_PROTOTYPE
TXN_0000345,2025-01-02 05:11:59,ACC_010379,ACC_001533,4950,RTGS,DEBIT,CASE_000035,SYNTHETIC_PROTOTYPE
TXN_0000346,2025-01-02 05:23:59,ACC_001533,ACC_010379,5309,UPI,DEBIT,CASE_000035,SYNTHETIC_PROTOTYPE
TXN_0000347,2025-01-01 22:57:26,VICTIM_CASE_000036,ACC_001938,48728,UPI,CREDIT,CASE_000036,SYNTHETIC_PROTOTYPE
TXN_0000348,2025-01-01 23:33:26,ACC_001938,ACC_006461,14446,RTGS,DEBIT,CASE_000036,SYNTHETIC_PROTOTYPE
TXN_0000349,2025-01-02 00:22:26,ACC_006461,ACC_008170,7391,NEFT,DEBIT,CASE_000036,SYNTHETIC_PROTOTYPE
TXN_0000350,2025-01-02 01:18:26,ACC_008170,ACC_006461,6277,NEFT,DEBIT,CASE_000036,SYNTHETIC_PROTOTYPE
TXN_0000351,2025-01-02 01:50:26,ACC_006461,ACC_008170,2297,UPI,DEBIT,CASE_000036,SYNTHETIC_PROTOTYPE
TXN_0000352,2025-01-02 02:39:26,ACC_008170,ACC_010550,4650,WALLET,DEBIT,CASE_000036,SYNTHETIC_PROTOTYPE
TXN_0000353,2025-01-02 04:06:26,ACC_010550,ACC_008170,4425,IMPS,DEBIT,CASE_000036,SYNTHETIC_PROTOTYPE
TXN_0000354,2025-01-02 04:19:26,ACC_008170,ACC_012467,3264,CARD,DEBIT,CASE_000036,SYNTHETIC_PROTOTYPE
TXN_0000355,2025-01-01 23:36:31,VICTIM_CASE_000037,ACC_007828,23088,UPI,CREDIT,CASE_000037,SYNTHETIC_PROTOTYPE
TXN_0000356,2025-01-02 01:04:31,ACC_007828,ACC_006152,2233,CARD,DEBIT,CASE_000037,SYNTHETIC_PROTOTYPE
TXN_0000357,2025-01-02 01:53:31,ACC_006152,ACC_000693,5189,RTGS,DEBIT,CASE_000037,SYNTHETIC_PROTOTYPE
TXN_0000358,2025-01-02 02:16:31,ACC_000693,ACC_017047,4167,UPI,DEBIT,CASE_000037,SYNTHETIC_PROTOTYPE
TXN_0000359,2025-01-02 03:08:31,ACC_017047,ACC_006152,2382,RTGS,DEBIT,CASE_000037,SYNTHETIC_PROTOTYPE
TXN_0000360,2025-01-02 04:03:31,ACC_006152,ACC_019387,3868,CARD,DEBIT,CASE_000037,SYNTHETIC_PROTOTYPE
TXN_0000361,2025-01-02 01:05:13,VICTIM_CASE_000038,ACC_006099,38896,IMPS,CREDIT,CASE_000038,SYNTHETIC_PROTOTYPE
TXN_0000362,2025-01-02 01:16:13,ACC_006099,ACC_011929,9188,IMPS,DEBIT,CASE_000038,SYNTHETIC_PROTOTYPE
TXN_0000363,2025-01-02 02:29:13,ACC_011929,ACC_006372,9263,IMPS,DEBIT,CASE_000038,SYNTHETIC_PROTOTYPE
TXN_0000364,2025-01-02 03:26:13,ACC_006372,ACC_010289,7578,WALLET,DEBIT,CASE_000038,SYNTHETIC_PROTOTYPE
TXN_0000365,2025-01-02 03:29:13,ACC_010289,ACC_012552,4424,CARD,DEBIT,CASE_000038,SYNTHETIC_PROTOTYPE
TXN_0000366,2025-01-02 04:36:13,ACC_012552,ACC_006372,829,CARD,DEBIT,CASE_000038,SYNTHETIC_PROTOTYPE
TXN_0000367,2025-01-02 05:39:13,ACC_006372,ACC_011929,2223,RTGS,DEBIT,CASE_000038,SYNTHETIC_PROTOTYPE
TXN_0000368,2025-01-02 05:54:13,ACC_011929,ACC_009517,1033,RTGS,DEBIT,CASE_000038,SYNTHETIC_PROTOTYPE
TXN_0000369,2025-01-02 06:27:13,ACC_009517,ACC_010289,1448,UPI,DEBIT,CASE_000038,SYNTHETIC_PROTOTYPE
TXN_0000370,2025-01-02 07:30:13,ACC_010289,ACC_011929,1068,WALLET,DEBIT,CASE_000038,SYNTHETIC_PROTOTYPE
TXN_0000371,2025-01-02 07:51:13,ACC_011929,ACC_010289,500,UPI,DEBIT,CASE_000038,SYNTHETIC_PROTOTYPE
TXN_0000372,2025-01-02 09:03:13,ACC_010289,ACC_011427,500,RTGS,DEBIT,CASE_000038,SYNTHETIC_PROTOTYPE
TXN_0000373,2025-01-02 09:25:13,ACC_011427,ACC_010289,500,WALLET,DEBIT,CASE_000038,SYNTHETIC_PROTOTYPE
TXN_0000374,2025-01-02 01:07:38,VICTIM_CASE_000039,ACC_001084,29715,IMPS,CREDIT,CASE_000039,SYNTHETIC_PROTOTYPE
TXN_0000375,2025-01-02 01:11:38,ACC_001084,ACC_018084,1213,WALLET,DEBIT,CASE_000039,SYNTHETIC_PROTOTYPE
TXN_0000376,2025-01-02 01:53:38,ACC_018084,ACC_017624,7863,NEFT,DEBIT,CASE_000039,SYNTHETIC_PROTOTYPE
