withdrawal_id,account_id,atm_id,timestamp,amount,case_id,source_type
W_0000215,ACC_009158,SYN_ATM_18036,2025-01-08 15:56:34,34066,CASE_000214,SYNTHETIC_PROTOTYPE
W_0000216,ACC_010795,SYN_ATM_17902,2025-01-06 03:58:23,19491,CASE_000214,SYNTHETIC_PROTOTYPE
W_0000217,ACC_013814,SYN_ATM_03130,2025-01-08 20:07:12,4212,CASE_000215,SYNTHETIC_PROTOTYPE
W_0000218,ACC_014191,SYN_ATM_05713,2025-01-08 20:14:31,25705,CASE_000216,SYNTHETIC_PROTOTYPE
W_0000219,ACC_001826,SYN_ATM_14773,2025-01-08 20:04:06,8730,CASE_000217,SYNTHETIC_PROTOTYPE
W_0000220,ACC_008471,SYN_ATM_14974,2025-01-07 16:06:06,1486,CASE_000217,SYNTHETIC_PROTOTYPE
W_0000221,ACC_015473,SYN_ATM_06574,2025-01-08 20:50:01,14067,CASE_000218,SYNTHETIC_PROTOTYPE
W_0000223,ACC_002584,SYN_ATM_06540,2025-01-06 09:40:04,2390,CASE_000218,SYNTHETIC_PROTOTYPE
W_0000222,ACC_015660,SYN_ATM_06594,2025-01-07 01:46:10,30915,CASE_000218,SYNTHETIC_PROTOTYPE
W_0000224,ACC_012400,SYN_ATM_05260,2025-01-08 23:30:18,4132,CASE_000219,SYNTHETIC_PROTOTYPE
W_0000225,ACC_017312,SYN_ATM_05538,2025-01-06 02:12:14,2050,CASE_000219,SYNTHETIC_PROTOTYPE
W_0000226,ACC_000094,SYN_ATM_13253,2025-01-09 02:53:24,25585,CASE_000220,SYNTHETIC_PROTOTYPE
W_0000227,ACC_003799,SYN_ATM_19019,2025-01-09 04:17:09,47337,CASE_000221,SYNTHETIC_PROTOTYPE
W_0000228,ACC_003005,SYN_ATM_02826,2025-01-09 01:56:36,18663,CASE_000222,SYNTHETIC_PROTOTYPE
W_0000229,ACC_015916,SYN_ATM_05945,2025-01-09 01:01:38,44540,CASE_000224,SYNTHETIC_PROTOTYPE
W_0000230,ACC_000416,SYN_ATM_09356,2025-01-09 05:16:58,3121,CASE_000225,SYNTHETIC_PROTOTYPE
W_0000231,ACC_003664,SYN_ATM_01140,2025-01-09 04:04:12,30326,CASE_000227,SYNTHETIC_PROTOTYPE
W_0000232,ACC_001859,SYN_ATM_11302,2025-01-09 08:01:13,19780,CASE_000228,SYNTHETIC_PROTOTYPE
W_0000233,ACC_001869,SYN_ATM_05118,2025-01-09 11:37:51,16674,CASE_000230,SYNTHETIC_PROTOTYPE
W_0000234,ACC_009453,SYN_ATM_01500,2025-01-09 12:05:08,20091,CASE_000233,SYNTHETIC_PROTOTYPE
W_0000235,ACC_005593,SYN_ATM_11309,2025-01-09 16:33:55,7528,CASE_000234,SYNTHETIC_PROTOTYPE
W_0000236,ACC_005106,SYN_ATM_14164,2025-01-09 20:04:27,17711,CASE_000236,SYNTHETIC_PROTOTYPE
W_0000238,ACC_009855,SYN_ATM_14037,2025-01-07 20:53:18,1000,CASE_000236,SYNTHETIC_PROTOTYPE
W_0000237,ACC_006906,SYN_ATM_14327,2025-01-08 17:13:42,8345,CASE_000236,SYNTHETIC_PROTOTYPE
W_0000239,ACC_019862,SYN_ATM_04626,2025-01-09 18:50:11,28214,CASE_000237,SYNTHETIC_PROTOTYPE
W_0000240,ACC_002748,SYN_ATM_04638,2025-01-09 11:03:12,5566,CASE_000237,SYNTHETIC_PROTOTYPE
W_0000241,ACC_007129,SYN_ATM_10935,2025-01-09 21:40:03,4872,CASE_000239,SYNTHETIC_PROTOTYPE
W_0000242,ACC_008386,SYN_ATM_11063,2025-01-09 12:59:27,11314,CASE_000239,SYNTHETIC_PROTOTYPE
W_0000243,ACC_013334,SYN_ATM_10930,2025-01-07 17:20:26,1428,CASE_000239,SYNTHETIC_PROTOTYPE
W_0000244,ACC_007419,SYN_ATM_02061,2025-01-09 18:11:36,5418,CASE_000240,SYNTHETIC_PROTOTYPE
W_0000245,ACC_009686,SYN_ATM_01701,2025-01-08 05:55:54,2524,CASE_000240,SYNTHETIC_PROTOTYPE
W_0000246,ACC_005227,SYN_ATM_05906,2025-01-10 00:50:33,4773,CASE_000241,SYNTHETIC_PROTOTYPE
W_0000247,ACC_018702,SYN_ATM_12400,2025-01-10 02:04:50,19517,CASE_000242,SYNTHETIC_PROTOTYPE
W_0000248,ACC_017315,SYN_ATM_12587,2025-01-07 11:20:03,1546,CASE_000242,SYNTHETIC_PROTOTYPE
W_0000249,ACC_005711,SYN_ATM_13821,2025-01-09 23:27:49,23254,CASE_000243,SYNTHETIC_PROTOTYPE
W_0000250,ACC_016313,SYN_ATM_13485,2025-01-08 08:58:11,9222,CASE_000243,SYNTHETIC_PROTOTYPE
W_0000251,ACC_001379,SYN_ATM_04172,2025-01-09 23:56:13,2365,CASE_000244,SYNTHETIC_PROTOTYPE
W_0000252,ACC_014914,SYN_ATM_01412,2025-01-10 06:45:44,9477,CASE_000246,SYNTHETIC_PROTOTYPE
W_0000253,ACC_001964,SYN_ATM_01074,2025-01-10 04:10:20,1311,CASE_000248,SYNTHETIC_PROTOTYPE
W_0000254,ACC_006414,SYN_ATM_04667,2025-01-10 01:22:16,13888,CASE_000249,SYNTHETIC_PROTOTYPE
W_0000255,ACC_002304,SYN_ATM_13657,2025-01-10 07:10:13,16204,CASE_000250,SYNTHETIC_PROTOTYPE
W_0000256,ACC_003192,SYN_ATM_06518,2025-01-10 04:30:59,20707,CASE_000251,SYNTHETIC_PROTOTYPE
W_0000257,ACC_018879,SYN_ATM_09023,2025-01-10 06:15:49,5336,CASE_000252,SYNTHETIC_PROTOTYPE
W_0000258,ACC_003398,SYN_ATM_04551,2025-01-10 08:55:09,4400,CASE_000253,SYNTHETIC_PROTOTYPE
W_0000259,ACC_006448,SYN_ATM_16344,2025-01-10 06:21:42,32208,CASE_000254,SYNTHETIC_PROTOTYPE
W_0000260,ACC_014852,SYN_ATM_16258,2025-01-09 08:49:47,9596,CASE_000254,SYNTHETIC_PROTOTYPE
W_0000261,ACC_003271,SYN_ATM_02047,2025-01-10 07:37:40,5104,CASE_000255,SYNTHETIC_PROTOTYPE
W_0000262,ACC_016536,SYN_ATM_06878,2025-01-10 09:51:25,8223,CASE_000256,SYNTHETIC_PROTOTYPE
W_0000263,ACC_013060,SYN_ATM_05228,2025-01-10 13:00:47,21187,CASE_000257,SYNTHETIC_PROTOTYPE
W_0000264,ACC_011588,SYN_ATM_13686,2025-01-10 13:37:03,2779,CASE_000258,SYNTHETIC_PROTOTYPE
W_0000265,ACC_003894,SYN_ATM_13820,2025-01-08 12:27:07,1680,CASE_000258,SYNTHETIC_PROTOTYPE
W_0000266,ACC_010595,SYN_ATM_07429,2025-01-10 10:53:28,21692,CASE_000259,SYNTHETIC_PROTOTYPE
W_0000267,ACC_004921,SYN_ATM_07503,2025-01-07 23:20:28,15072,CASE_000259,SYNTHETIC_PROTOTYPE
W_0000268,ACC_019659,SYN_ATM_12385,2025-01-10 10:48:06,10123,CASE_000260,SYNTHETIC_PROTOTYPE
W_0000269,ACC_017216,SYN_ATM_12580,2025-01-07 19:27:44,8811,CASE_000260,SYNTHETIC_PROTOTYPE
W_0000270,ACC_011153,SYN_ATM_17913,2025-01-10 07:08:05,18027,CASE_000262,SYNTHETIC_PROTOTYPE
W_0000271,ACC_007508,SYN_ATM_18023,2025-01-09 19:42:19,2514,CASE_000262,SYNTHETIC_PROTOTYPE
W_0000272,ACC_018219,SYN_ATM_18181,2025-01-09 01:21:57,1000,CASE_000262,SYNTHETIC_PROTOTYPE
W_0000273,ACC_003573,SYN_ATM_18593,2025-01-10 11:09:59,2264,CASE_000264,SYNTHETIC_PROTOTYPE
W_0000274,ACC_018642,SYN_ATM_18561,2025-01-07 22:00:50,1116,CASE_000264,SYNTHETIC_PROTOTYPE
W_0000275,ACC_014043,SYN_ATM_18508,2025-01-08 04:33:22,1050,CASE_000264,SYNTHETIC_PROTOTYPE
W_0000276,ACC_003372,SYN_ATM_16942,2025-01-10 12:00:00,30241,CASE_000265,SYNTHETIC_PROTOTYPE
W_0000277,ACC_013633,SYN_ATM_10522,2025-01-10 09:38:29,34968,CASE_000266,SYNTHETIC_PROTOTYPE
W_0000278,ACC_016488,SYN_ATM_10499,2025-01-09 08:45:26,48047,CASE_000266,SYNTHETIC_PROTOTYPE
W_0000279,ACC_017028,SYN_ATM_05505,2025-01-10 10:56:33,13741,CASE_000267,SYNTHETIC_PROTOTYPE
W_0000280,ACC_005263,SYN_ATM_01575,2025-01-10 15:10:19,20046,CASE_000268,SYNTHETIC_PROTOTYPE
W_0000281,ACC_014860,SYN_ATM_14405,2025-01-10 12:13:27,2387,CASE_000269,SYNTHETIC_PROTOTYPE
W_0000282,ACC_010468,SYN_ATM_18639,2025-01-10 13:19:39,15827,CASE_000271,SYNTHETIC_PROTOTYPE
W_0000283,ACC_013060,SYN_ATM_05092,2025-01-10 19:15:05,26230,CASE_000272,SYNTHETIC_PROTOTYPE
W_0000284,ACC_009659,SYN_ATM_05351,2025-01-07 17:47:03,6477,CASE_000272,SYNTHETIC_PROTOTYPE
W_0000285,ACC_010690,SYN_ATM_05155,2025-01-10 07:33:27,1783,CASE_000272,SYNTHETIC_PROTOTYPE
W_0000286,ACC_013434,SYN_ATM_17985,2025-01-10 16:17:08,2752,CASE_000273,SYNTHETIC_PROTOTYPE
W_0000287,ACC_002204,SYN_ATM_08160,2025-01-10 21:22:48,14407,CASE_000274,SYNTHETIC_PROTOTYPE
W_0000288,ACC_014276,SYN_ATM_00550,2025-01-10 17:13:09,10852,CASE_000275,SYNTHETIC_PROTOTYPE
W_0000289,ACC_005492,SYN_ATM_00159,2025-01-07 15:17:04,3857,CASE_000275,SYNTHETIC_PROTOTYPE
W_0000290,ACC_006003,SYN_ATM_16758,2025-01-10 19:10:27,2179,CASE_000277,SYNTHETIC_PROTOTYPE
W_0000291,ACC_018170,SYN_ATM_16866,2025-01-07 20:34:30,1817,CASE_000277,SYNTHETIC_PROTOTYPE
W_0000292,ACC_017004,SYN_ATM_16992,2025-01-09 03:34:57,1000,CASE_000277,SYNTHETIC_PROTOTYPE
W_0000293,ACC_015002,SYN_ATM_14686,2025-01-10 17:13:07,38715,CASE_000278,SYNTHETIC_PROTOTYPE
W_0000294,ACC_005866,SYN_ATM_14778,2025-01-10 12:55:51,6834,CASE_000278,SYNTHETIC_PROTOTYPE
W_0000295,ACC_011533,SYN_ATM_05747,2025-01-10 21:22:17,25757,CASE_000279,SYNTHETIC_PROTOTYPE
W_0000297,ACC_012152,SYN_ATM_05703,2025-01-09 08:27:21,1000,CASE_000279,SYNTHETIC_PROTOTYPE
W_0000296,ACC_006298,SYN_ATM_05797,2025-01-09 06:01:59,1433,CASE_000279,SYNTHETIC_PROTOTYPE
W_0000298,ACC_000519,SYN_ATM_16472,2025-01-10 22:56:53,22166,CASE_000281,SYNTHETIC_PROTOTYPE
W_0000299,ACC_019031,SYN_ATM_16389,2025-01-09 07:24:13,1543,CASE_000281,SYNTHETIC_PROTOTYPE
W_0000300,ACC_005591,SYN_ATM_10038,2025-01-10 21:00:04,42874,CASE_000282,SYNTHETIC_PROTOTYPE
W_0000301,ACC_018048,SYN_ATM_02242,2025-01-10 21:56:38,14530,CASE_000283,SYNTHETIC_PROTOTYPE
W_0000302,ACC_001026,SYN_ATM_02605,2025-01-09 15:43:00,1000,CASE_000283,SYNTHETIC_PROTOTYPE
W_0000303,ACC_014570,SYN_ATM_14243,2025-01-11 02:12:56,8890,CASE_000284,SYNTHETIC_PROTOTYPE
W_0000304,ACC_006456,SYN_ATM_14191,2025-01-08 19:21:54,1531,CASE_000284,SYNTHETIC_PROTOTYPE
W_0000305,ACC_001345,SYN_ATM_09898,2025-01-10 22:39:34,6240,CASE_000285,SYNTHETIC_PROTOTYPE
W_0000306,ACC_004593,SYN_ATM_10397,2025-01-10 20:59:18,17043,CASE_000287,SYNTHETIC_PROTOTYPE
W_0000308,ACC_009174,SYN_ATM_10463,2025-01-07 21:36:22,4426,CASE_000287,SYNTHETIC_PROTOTYPE
W_0000307,ACC_016830,SYN_ATM_10047,2025-01-10 07:41:01,16095,CASE_000287,SYNTHETIC_PROTOTYPE
W_0000309,ACC_005102,SYN_ATM_13234,2025-01-10 22:58:49,7172,CASE_000288,SYNTHETIC_PROTOTYPE
W_0000310,ACC_013750,SYN_ATM_01174,2025-01-10 21:05:12,29598,CASE_000289,SYNTHETIC_PROTOTYPE
W_0000311,ACC_005915,SYN_ATM_14210,2025-01-11 01:00:44,4945,CASE_000291,SYNTHETIC_PROTOTYPE
W_0000312,ACC_008336,SYN_ATM_00810,2025-01-11 05:28:23,8907,CASE_000292,SYNTHETIC_PROTOTYPE
W_0000313,ACC_005735,SYN_ATM_07458,2025-01-11 06:54:29,5394,CASE_000295,SYNTHETIC_PROTOTYPE
W_0000315,ACC_010779,SYN_ATM_07361,2025-01-08 21:52:37,2534,CASE_000295,SYNTHETIC_PROTOTYPE
W_0000314,ACC_019903,SYN_ATM_07746,2025-01-09 01:40:26,7996,CASE_000295,SYNTHETIC_PROTOTYPE
W_0000316,ACC_004313,SYN_ATM_09959,2025-01-11 06:45:34,53754,CASE_000296,SYNTHETIC_PROTOTYPE
W_0000317,ACC_002073,SYN_ATM_05909,2025-01-11 09:15:19,5250,CASE_000297,SYNTHETIC_PROTOTYPE
W_0000318,ACC_010583,SYN_ATM_08143,2025-01-11 11:46:23,18154,CASE_000298,SYNTHETIC_PROTOTYPE
W_0000319,ACC_010191,SYN_ATM_19841,2025-01-11 14:46:46,40325,CASE_000299,SYNTHETIC_PROTOTYPE
W_0000320,ACC_017825,SYN_ATM_05201,2025-01-11 16:24:46,5770,CASE_000300,SYNTHETIC_PROTOTYPE
W_0000321,ACC_005932,SYN_ATM_01150,2025-01-11 13:41:26,5716,CASE_000301,SYNTHETIC_PROTOTYPE
W_0000322,ACC_014809,SYN_ATM_11757,2025-01-11 18:04:53,16343,CASE_000302,SYNTHETIC_PROTOTYPE
W_0000323,ACC_019430,SYN_ATM_11744,2025-01-11 14:16:28,9874,CASE_000303,SYNTHETIC_PROTOTYPE
W_0000324,ACC_002482,SYN_ATM_11873,2025-01-10 22:49:52,4781,CASE_000303,SYNTHETIC_PROTOTYPE
W_0000325,ACC_017679,SYN_ATM_06909,2025-01-12 00:55:32,9889,CASE_000306,SYNTHETIC_PROTOTYPE
W_0000326,ACC_011927,SYN_ATM_07103,2025-01-11 14:33:45,5336,CASE_000306,SYNTHETIC_PROTOTYPE
W_0000327,ACC_005753,SYN_ATM_06940,2025-01-11 10:28:13,2142,CASE_000306,SYNTHETIC_PROTOTYPE
W_0000328,ACC_017218,SYN_ATM_05366,2025-01-12 03:19:10,12385,CASE_000307,SYNTHETIC_PROTOTYPE
W_0000330,ACC_015332,SYN_ATM_05511,2025-01-10 13:31:30,1000,CASE_000307,SYNTHETIC_PROTOTYPE
W_0000329,ACC_010608,SYN_ATM_05148,2025-01-10 09:29:17,3284,CASE_000307,SYNTHETIC_PROTOTYPE
W_0000331,ACC_014799,SYN_ATM_05832,2025-01-12 05:04:29,104081,CASE_000308,SYNTHETIC_PROTOTYPE
W_0000332,ACC_000854,SYN_ATM_14021,2025-01-12 00:28:00,42569,CASE_000310,SYNTHETIC_PROTOTYPE
W_0000333,ACC_002781,SYN_ATM_01364,2025-01-12 00:45:45,18578,CASE_000311,SYNTHETIC_PROTOTYPE
W_0000334,ACC_019728,SYN_ATM_14375,2025-01-12 06:46:46,46544,CASE_000312,SYNTHETIC_PROTOTYPE
W_0000335,ACC_017945,SYN_ATM_14381,2025-01-11 00:06:24,8858,CASE_000312,SYNTHETIC_PROTOTYPE
W_0000336,ACC_008792,SYN_ATM_11606,2025-01-12 02:00:48,8569,CASE_000313,SYNTHETIC_PROTOTYPE
W_0000337,ACC_000661,SYN_ATM_18562,2025-01-12 05:03:11,15153,CASE_000314,SYNTHETIC_PROTOTYPE
W_0000338,ACC_003662,SYN_ATM_08361,2025-01-12 06:28:42,3830,CASE_000315,SYNTHETIC_PROTOTYPE
W_0000339,ACC_006314,SYN_ATM_08497,2025-01-11 20:15:58,5977,CASE_000315,SYNTHETIC_PROTOTYPE
W_0000340,ACC_010677,SYN_ATM_01413,2025-01-12 07:44:26,13507,CASE_000317,SYNTHETIC_PROTOTYPE
W_0000341,ACC_014141,SYN_ATM_01427,2025-01-09 03:40:37,4379,CASE_000317,SYNTHETIC_PROTOTYPE
W_0000342,ACC_002063,SYN_ATM_18753,2025-01-12 11:39:42,17748,CASE_000319,SYNTHETIC_PROTOTYPE
W_0000343,ACC_011908,SYN_ATM_00076,2025-01-12 13:17:05,41790,CASE_000320,SYNTHETIC_PROTOTYPE
W_0000344,ACC_001367,SYN_ATM_00387,2025-01-12 01:23:22,5025,CASE_000320,SYNTHETIC_PROTOTYPE
W_0000345,ACC_001042,SYN_ATM_00609,2025-01-12 13:56:01,27851,CASE_000321,SYNTHETIC_PROTOTYPE
W_0000346,ACC_009927,SYN_ATM_12046,2025-01-12 14:57:52,9547,CASE_000322,SYNTHETIC_PROTOTYPE
W_0000347,ACC_015439,SYN_ATM_02035,2025-01-12 19:15:54,7866,CASE_000324,SYNTHETIC_PROTOTYPE
W_0000348,ACC_019323,SYN_ATM_01796,2025-01-10 11:02:20,4358,CASE_000324,SYNTHETIC_PROTOTYPE
W_0000349,ACC_009210,SYN_ATM_09834,2025-01-12 18:45:42,10441,CASE_000325,SYNTHETIC_PROTOTYPE
W_0000350,ACC_009903,SYN_ATM_08526,2025-01-12 20:59:50,16611,CASE_000326,SYNTHETIC_PROTOTYPE
W_0000351,ACC_003903,SYN_ATM_05558,2025-01-12 22:24:37,18573,CASE_000327,SYNTHETIC_PROTOTYPE
W_0000352,ACC_008064,SYN_ATM_13979,2025-01-12 22:04:59,5001,CASE_000328,SYNTHETIC_PROTOTYPE
W_0000353,ACC_015813,SYN_ATM_15614,2025-01-12 18:02:47,22397,CASE_000329,SYNTHETIC_PROTOTYPE
W_0000354,ACC_015095,SYN_ATM_05396,2025-01-12 21:29:35,5743,CASE_000330,SYNTHETIC_PROTOTYPE
W_0000355,ACC_016520,SYN_ATM_05448,2025-01-11 05:23:07,6397,CASE_000330,SYNTHETIC_PROTOTYPE
W_0000356,ACC_001394,SYN_ATM_15926,2025-01-12 20:14:16,11159,CASE_000331,SYNTHETIC_PROTOTYPE
W_0000357,ACC_012796,SYN_ATM_14936,2025-01-12 20:39:03,6011,CASE_000333,SYNTHETIC_PROTOTYPE
W_0000358,ACC_018246,SYN_ATM_14822,2025-01-12 12:11:16,5165,CASE_000333,SYNTHETIC_PROTOTYPE
W_0000359,ACC_019545,SYN_ATM_04172,2025-01-12 20:29:05,6947,CASE_000335,SYNTHETIC_PROTOTYPE
W_0000360,ACC_006029,SYN_ATM_09184,2025-01-13 02:01:14,4289,CASE_000336,SYNTHETIC_PROTOTYPE
W_0000361,ACC_017178,SYN_ATM_03065,2025-01-13 01:15:37,13987,CASE_000339,SYNTHETIC_PROTOTYPE
W_0000362,ACC_003865,SYN_ATM_03293,2025-01-13 07:14:13,28176,CASE_000340,SYNTHETIC_PROTOTYPE
W_0000363,ACC_001368,SYN_ATM_03919,2025-01-13 12:06:31,44186,CASE_000343,SYNTHETIC_PROTOTYPE
W_0000364,ACC_003689,SYN_ATM_09426,2025-01-13 06:14:58,26561,CASE_000344,SYNTHETIC_PROTOTYPE
W_0000365,ACC_003290,SYN_ATM_06359,2025-01-13 11:32:01,2458,CASE_000345,SYNTHETIC_PROTOTYPE
W_0000366,ACC_017234,SYN_ATM_05783,2025-01-13 18:25:33,14655,CASE_000347,SYNTHETIC_PROTOTYPE
W_0000367,ACC_008003,SYN_ATM_05885,2025-01-12 04:11:09,7523,CASE_000347,SYNTHETIC_PROTOTYPE
W_0000368,ACC_018512,SYN_ATM_05729,2025-01-11 17:57:57,1243,CASE_000347,SYNTHETIC_PROTOTYPE
W_0000369,ACC_001054,SYN_ATM_02012,2025-01-13 23:37:05,14227,CASE_000349,SYNTHETIC_PROTOTYPE
W_0000370,ACC_000079,SYN_ATM_10433,2025-01-13 20:45:25,26935,CASE_000350,SYNTHETIC_PROTOTYPE
W_0000371,ACC_001145,SYN_ATM_10124,2025-01-12 00:00:38,2029,CASE_000350,SYNTHETIC_PROTOTYPE
W_0000372,ACC_011836,SYN_ATM_10294,2025-01-12 11:16:56,1000,CASE_000350,SYNTHETIC_PROTOTYPE
W_0000373,ACC_015722,SYN_ATM_05543,2025-01-13 22:07:35,5387,CASE_000351,SYNTHETIC_PROTOTYPE
W_0000374,ACC_002276,SYN_ATM_08182,2025-01-14 01:44:42,26300,CASE_000352,SYNTHETIC_PROTOTYPE
W_0000375,ACC_001643,SYN_ATM_19888,2025-01-13 23:32:07,4883,CASE_000355,SYNTHETIC_PROTOTYPE
W_0000376,ACC_016333,SYN_ATM_20006,2025-01-11 17:20:40,1000,CASE_000355,SYNTHETIC_PROTOTYPE
W_0000377,ACC_017896,SYN_ATM_04880,2025-01-13 23:30:12,16554,CASE_000356,SYNTHETIC_PROTOTYPE
W_0000378,ACC_012335,SYN_ATM_10172,2025-01-14 04:56:18,5006,CASE_000357,SYNTHETIC_PROTOTYPE
W_0000379,ACC_011788,SYN_ATM_04464,2025-01-14 06:13:39,3748,CASE_000358,SYNTHETIC_PROTOTYPE
W_0000380,ACC_019653,SYN_ATM_16025,2025-01-14 04:58:26,4527,CASE_000359,SYNTHETIC_PROTOTYPE
W_0000381,ACC_015979,SYN_ATM_17322,2025-01-14 07:32:17,27936,CASE_000360,SYNTHETIC_PROTOTYPE
W_0000382,ACC_007739,SYN_ATM_17564,2025-01-13 10:39:24,5321,CASE_000360,SYNTHETIC_PROTOTYPE
W_0000383,ACC_008399,SYN_ATM_15017,2025-01-14 11:16:29,34458,CASE_000364,SYNTHETIC_PROTOTYPE
W_0000384,ACC_007699,SYN_ATM_17746,2025-01-14 15:02:29,6299,CASE_000365,SYNTHETIC_PROTOTYPE
W_0000385,ACC_013600,SYN_ATM_17589,2025-01-11 18:42:04,1512,CASE_000365,SYNTHETIC_PROTOTYPE
W_0000386,ACC_006135,SYN_ATM_13921,2025-01-14 15:25:53,81493,CASE_000366,SYNTHETIC_PROTOTYPE
W_0000387,ACC_017199,SYN_ATM_02905,2025-01-14 12:49:21,11616,CASE_000367,SYNTHETIC_PROTOTYPE
W_0000388,ACC_011550,SYN_ATM_00268,2025-01-14 19:10:34,16520,CASE_000368,SYNTHETIC_PROTOTYPE
W_0000389,ACC_005889,SYN_ATM_00026,2025-01-14 01:13:36,7132,CASE_000368,SYNTHETIC_PROTOTYPE
W_0000390,ACC_017208,SYN_ATM_09182,2025-01-14 19:20:29,6815,CASE_000369,SYNTHETIC_PROTOTYPE
W_0000392,ACC_006003,SYN_ATM_09186,2025-01-11 21:00:51,1000,CASE_000369,SYNTHETIC_PROTOTYPE
W_0000391,ACC_017018,SYN_ATM_09019,2025-01-11 15:55:57,1857,CASE_000369,SYNTHETIC_PROTOTYPE
W_0000393,ACC_005315,SYN_ATM_03782,2025-01-14 20:46:52,7752,CASE_000370,SYNTHETIC_PROTOTYPE
W_0000394,ACC_001845,SYN_ATM_03518,2025-01-12 07:47:06,3480,CASE_000370,SYNTHETIC_PROTOTYPE
W_0000395,ACC_002820,SYN_ATM_11776,2025-01-14 18:11:45,6052,CASE_000371,SYNTHETIC_PROTOTYPE
W_0000396,ACC_008981,SYN_ATM_03510,2025-01-14 18:55:35,1555,CASE_000372,SYNTHETIC_PROTOTYPE
W_0000397,ACC_009541,SYN_ATM_13046,2025-01-14 20:26:42,9376,CASE_000373,SYNTHETIC_PROTOTYPE
W_0000398,ACC_005515,SYN_ATM_05086,2025-01-15 00:45:16,11157,CASE_000375,SYNTHETIC_PROTOTYPE
W_0000399,ACC_013082,SYN_ATM_06586,2025-01-15 03:12:05,8975,CASE_000376,SYNTHETIC_PROTOTYPE
W_0000400,ACC_009243,SYN_ATM_06540,2025-01-13 13:24:51,9056,CASE_000376,SYNTHETIC_PROTOTYPE
W_0000401,ACC_005656,SYN_ATM_16822,2025-01-15 06:38:03,3122,CASE_000377,SYNTHETIC_PROTOTYPE
W_0000402,ACC_016827,SYN_ATM_17549,2025-01-15 00:13:29,10314,CASE_000378,SYNTHETIC_PROTOTYPE
W_0000403,ACC_003327,SYN_ATM_17523,2025-01-14 12:46:07,1392,CASE_000378,SYNTHETIC_PROTOTYPE
W_0000404,ACC_000156,SYN_ATM_17249,2025-01-13 02:00:14,1000,CASE_000378,SYNTHETIC_PROTOTYPE
W_0000405,ACC_006279,SYN_ATM_12140,2025-01-15 03:50:36,2905,CASE_000379,SYNTHETIC_PROTOTYPE
W_0000406,ACC_011315,SYN_ATM_13936,2025-01-15 01:13:31,23471,CASE_000380,SYNTHETIC_PROTOTYPE
W_0000407,ACC_010967,SYN_ATM_13967,2025-01-12 08:45:32,24528,CASE_000380,SYNTHETIC_PROTOTYPE
W_0000408,ACC_001046,SYN_ATM_11682,2025-01-15 02:42:34,5595,CASE_000381,SYNTHETIC_PROTOTYPE
W_0000409,ACC_010864,SYN_ATM_10035,2025-01-15 04:45:50,2976,CASE_000382,SYNTHETIC_PROTOTYPE
W_0000410,ACC_015797,SYN_ATM_13190,2025-01-15 02:19:10,8491,CASE_000383,SYNTHETIC_PROTOTYPE
W_0000411,ACC_000001,SYN_ATM_06161,2025-01-15 05:18:59,3377,CASE_000384,SYNTHETIC_PROTOTYPE
W_0000412,ACC_007231,SYN_ATM_14071,2025-01-15 05:55:49,8893,CASE_000385,SYNTHETIC_PROTOTYPE
W_0000413,ACC_014993,SYN_ATM_18707,2025-01-15 09:14:36,20552,CASE_000386,SYNTHETIC_PROTOTYPE
W_0000414,ACC_012751,SYN_ATM_18801,2025-01-12 21:58:42,8416,CASE_000386,SYNTHETIC_PROTOTYPE
W_0000415,ACC_000088,SYN_ATM_12199,2025-01-15 07:21:37,16289,CASE_000387,SYNTHETIC_PROTOTYPE
W_0000416,ACC_016920,SYN_ATM_01948,2025-01-15 09:42:28,36109,CASE_000388,SYNTHETIC_PROTOTYPE
W_0000417,ACC_018967,SYN_ATM_19920,2025-01-15 15:05:10,19345,CASE_000389,SYNTHETIC_PROTOTYPE
W_0000418,ACC_006685,SYN_ATM_20014,2025-01-15 16:36:01,3623,CASE_000391,SYNTHETIC_PROTOTYPE
W_0000419,ACC_009922,SYN_ATM_19995,2025-01-14 23:45:55,1000,CASE_000391,SYNTHETIC_PROTOTYPE
W_0000420,ACC_005850,SYN_ATM_13875,2025-01-15 16:29:24,28417,CASE_000392,SYNTHETIC_PROTOTYPE
W_0000421,ACC_019213,SYN_ATM_02174,2025-01-15 13:42:46,2805,CASE_000393,SYNTHETIC_PROTOTYPE
W_0000422,ACC_019107,SYN_ATM_01787,2025-01-14 19:11:42,1000,CASE_000393,SYNTHETIC_PROTOTYPE
W_0000423,ACC_006285,SYN_ATM_19159,2025-01-15 23:48:21,18567,CASE_000397,SYNTHETIC_PROTOTYPE
W_0000424,ACC_000155,SYN_ATM_08615,2025-01-16 01:20:26,11360,CASE_000398,SYNTHETIC_PROTOTYPE
W_0000425,ACC_011212,SYN_ATM_08442,2025-01-13 19:50:01,9424,CASE_000398,SYNTHETIC_PROTOTYPE
W_0000426,ACC_012919,SYN_ATM_03041,2025-01-16 02:07:21,11531,CASE_000399,SYNTHETIC_PROTOTYPE
W_0000427,ACC_004570,SYN_ATM_00047,2025-01-16 04:14:13,24962,CASE_000402,SYNTHETIC_PROTOTYPE
W_0000428,ACC_009989,SYN_ATM_14257,2025-01-16 03:26:56,3941,CASE_000405,SYNTHETIC_PROTOTYPE
